Time,Show,Episode,Image
12:00am,Case Closed,The Shooter,""
12:30am,Ghost in the Shell: Stand Alone Complex,Angel's Share,""
1:00am,Full Metal Alchemist,Soul of the Guardian,""
1:30am,Gundam Seed,The Opening Door,""
2:00am,Naruto,Bushy Brow's Pledge: Undying Love and Protection,""
2:30am,InuYasha,The Single Arrow of Chaos,""
3:00am,Turbo Jam (Paid Programming),""
3:30am,Dragon Ball GT,The Power of 6000 Degrees Centigrade: The Sun Warrior!,""
4:00am,One Piece,Roronoa Zolo: The Pirate Hunter,""
4:30am,Yu-Gi-Oh!,"A Brawl in Small Town, Part 2",""
5:00am,Pokémon Chronicles,"The Legend of Thunder, Part 3",""
5:30am,Beyblade,Cruising for a Bruising,""
6:00am,Monster By Mistake,Lights Out,""
6:30am,Mona the Vampire,Von Kreepsula Runs Amok / The Nefarious Computer Virus,""
7:00am,Captain Flamingo,Milo And More Problems / The Even Greater Escape,""
7:30am,The Amazing Adrenalini Brothers,Adrenalini Brothers,""
8:00am,Being Ian,Ian's Louse-Ey Day,""
8:30am,Martin Mystery,"It's Alive, Part 1",""
9:00am,Teen Titans,"Homecoming, Part 2",""
9:30am,Xiaolin Showdown,Treasure Of The Blind Swordsman,""
10:00am,Danny Phantom,Lucky In Love,""
10:30am,Monster Warriors,Terror Of The Giant Cockroaches,""
11:00am,The X's,Truman X: Super Villain,""
11:30am,Avatar: The Last Airbender,The Warriors Of Kyoshi,""
12:00pm,Yu-Gi-Oh! GX,Duel Monsters Spirit Day,""
12:30pm,Martin Mystery,"It's Alive, Part 2",""
1:00pm,Beyblade,A Star Is Born,""
1:30pm,Transformers: Cybertron,Beginning,""
2:00pm,Being Ian,White Rock,""
2:30pm,Jacob Two Two,Jacob Two Two and The Book Writing Wrinkle,""
3:00pm,Captain Flamingo,Milo And More Problems / The Even Greater Escape,""
3:30pm,The Amazing Adrenalini Brothers,Adrenalini Brothers,""
4:00pm,Tales from the Neverending Story: The Gift of the Name (2002),""
4:30pm
5:00pm
5:30pm
6:00pm,Prank Patrol,Spider,""
6:30pm,Zixx: Level Two,Pet Project,""
7:00pm,Ghost Trackers,The Ghost Of Century Manor,""
7:30pm,Dark Oracle,Through A Glass Darkly,""
8:00pm,Zixx: Level One,Phunkee Zee,""
8:30pm,In For A Penny,""
9:00pm,Parched,""
9:30pm,Plant Life,""
10:00pm,Mystery Hunters,Annastacia / Anna Anderson,""
10:30pm,Nancy Drew,The Ballad Of Robin Hood,""
11:00pm,Bob and Margaret,The Fly On The Wall,""
11:30pm,Committed,Time Waits For No Mom,""
