Time,Show,Episode,Image
12:00am,The Fresh Prince of Bel-Air,The Young And The Restless,""
12:30am,Sabrina the Teenage Witch,The Great Mistake,""
1:00am,What I Like About You,Desperate Girlfriends,""
1:30am,Smallville,Extinction,""
2:00am
2:30am,Sabrina the Teenage Witch,The Great Mistake,""
3:00am,Mystery Hunters,Treasure Fort / Atlantis,""
3:30am,Yvon of the Yukon,An F In Friendship,""
4:00am,Being Ian,Animal House,""
4:30am,Yu-Gi-Oh!,In The Name Of The Pharaoh,""
5:00am,Pokémon Advanced Battle,"Rough, Tough, Jigglypuff",""
5:30am,Beyblade,Guess Who's Back In Town?,""
6:00am,Monster By Mistake,Night Of The Living Meat,""
6:30am,Seven Little Monsters,All The Marbles,""
7:00am,The Boy,Xeno Boy,""
7:30am,Jacob Two-Two,Jacob Two-Two & The Quibling Siblings,""
8:00am,Mona the Vampire,Attack Of The Living Scarecrow,""
8:30am,Mischief City,Buster Come Home/Mr. Nice Guy,""
9:00am,Care Bears,Bright Heart's Bad Day/Magic Lamp,""
9:30am,Monster By Mistake,Entertaining Orville,""
10:00am,Rupert,Rupert And The Cloud,""
10:30am,Seven Little Monsters,High Noon/Winning Streak,""
11:00am,George Shrinks,Speed Shrinks,""
11:30am,Flying Rhino Junior High,A Star Is Boring,""
12:00pm,SpongeBob SquarePants,Spongebob's House Party,""
12:30pm,Being Ian,Planet Of The Imps,""
1:00pm,The Care Bears Family,Turnabout/Cheer Of The Jungle,""
1:30pm,George Shrinks,Ghost Of Shrinks Manor,""
2:00pm,Mischief City,Rise Of The Machines/Dream Machine,""
2:30pm,The Boy,Batteries Not Included,""
3:00pm,Jacob Two-Two,Jacob Two Two & The Lost Louse,""
3:30pm,Battle B-Daman,They Call Me Yamato,""
4:00pm,Teen Titans,Divide & Conquer,""
4:30pm,Martin Mystery,Web Of The Spider Creature,""
5:00pm,The Fairly OddParents,Odd Couple / Class Clown,""
5:30pm,SpongeBob SquarePants,Sailor Mouth / Artist Unknown,""
6:00pm,Being Ian,Miss Tween-Age Burnaby,""
6:30pm,Martin Mystery,The Third Eye,""
7:00pm,Drake & Josh,Drew & Jerry,""
7:30pm,Prank Patrol,Double Date,""
8:00pm,SpongeBob SquarePants,Jellyfish / Fry Cook Games,""
8:30pm,Being Ian,Kelley Vs. Kelley,""
9:00pm,15/Love,"The Final Cut, Part 2",""
9:30pm,Fries With That?,Ben Bites?,""
10:00pm,Bob and Margaret,Mastermind,""
10:30pm,Nancy Drew,The Stranger By The Road,""
11:00pm,Madison,"Tattoos, Term Deposits And Tainted Love",""
11:30pm,Hollywood's Ten Best,Hollywood's 10 Best Girlfriend Movies,""
