Time,Show,Episode,Image
12:00am,Case Closed,Fashion Sense,""
12:30am,Ghost in the Shell: Stand Alone Complex,Scandal,""
1:00am,Full Metal Alchemist,Words of Farewell,""
1:30am,Gundam Seed,To a Future That Never Ends,""
2:00am,Naruto,"",""
2:28am,InuYasha,The Demon Linked with the Netherworld,""
3:00am,Direct Buy (Paid Programming),""
3:30am,GT Express 101 (Paid Programming),""
4:00am,One Piece,The Desperate Duel,""
4:30am,Yu-Gi-Oh!,"The Dark One Cometh, Part 4",""
5:02am,Pokémon Chronicles,Showdown at the Oak Corral!,""
5:30am,Beyblade,Searching for Dragoon,""
6:00am,Monster By Mistake,"Reduce, Reuse, Recycle...Run",""
6:30am,Mona The Vampire,Flu-Topia / Chain Letter,""
7:00am,Captain Flamingo,Cheese The Day / Beach Blanket Flamingo,""
7:30am,The Amazing Adrenalini Brothers,Lamp Of Confusion / Bellies Of Belligerence,""
8:00am,"The Adventures of Jimmy Neutron, Boy Genius",El Magnifico / Best In Show,""
8:30am,The Fairly OddParents,Beddy Bye / Grass Is Greener,""
9:00am,Teen Titans,Snowblind,""
9:30am,Xiaolin Showdown,Wu Got The Power,""
10:00am,Danny Phantom,Doctor's Disorders,""
10:30am,Monster Warriors,Day Of The Piranha,""
11:00am,The X's,Mr. Fix It / Doommates,""
11:30am,Avatar: The Last Airbender,"Winter Solstice, Part 1",""
12:00pm,Yu-Gi-Oh! GX,Chazz Anova,""
12:30pm,Martin Mystery,The Lost Tribe,""
1:00pm,Beyblade,Showdown In Vegas,""
1:30pm,Transformers: Cybertron,Hidden,""
2:00pm,Being Ian,The Kelley Boys & Mysterious..,""
2:30pm,Jacob Two-Two,Jacob Two Two and The Too Big Tomato,""
3:00pm,Captain Flamingo,Cheese The Day / Beach Blanket Flamingo,""
3:30pm,The Amazing Adrenalini Brothers,Lamp Of Confusion / Bellies Of Belligerence,""
4:00pm,Martin Mystery,They Came From Outer Space,""
4:30pm
5:00pm,They Came From The Gateway,""
5:30pm
6:00pm,Prank Patrol,Aliens Exist,""
6:30pm,Frankenstein,""
7:00pm,Ghost Trackers,The Ghost Of Casa L. Coachouse,""
7:30pm,The Ghost Of Heritage Theatre,""
8:00pm,Mystery Hunters,Area 51 - Roswell,""
8:30pm,Haunted Lighthouse / Mexican Ufo,""
9:00pm,Dark Oracle,Boiler Room,""
9:30pm,It Happened At The Dance,""
10:00pm,Camping Trip,""
10:30pm,Babysitting,""
11:00pm,Bob and Margaret,Trick Or Treat,""
11:30pm,Hollywood's Ten Best,Hollywood's 10 Best The Paranormal / Ghost Stories,""
