Time,Show,Episode,Image
12:00am,Santa Paws 2: The Santa Pups (2012),""
12:30am
1:00am
1:30am
2:00am,The Thundermans,Exit Stage Theft,""
2:30am,Henry Danger,Green Fingers,""
3:00am,Knight Squad,The Dork Knight Returns,""
3:30am,Game Shakers,Snackpot!,""
4:00am,"Nicky, Ricky, Dicky & Dawn",Santa's Little Harpers,""
4:30am,Family Matters,""
5:00am,SpongeBob SquarePants,Chocolate with Nuts/Mermaid Man and Barnacle Boy V,""
5:30am,Snowball Effect/One Krabs Trash,""
6:00am,Cloudy with a Chance of Meatballs,Sardinasaurus/Flint vs. Flint,""
6:30am,The Loud House,11 Louds a Leapin',""
7:00am,Out of the Picture/Room with a Feud,""
7:30am,Back Out There/Spell It Out,""
8:00am,SpongeBob SquarePants,Treats!/For Here or to Go,""
8:30am,Barbie Dreamhouse Adventures,Totally Spying,""
9:00am,Mysticons,The Princess and the Pirate,""
9:30am,Eternal Starshine of the Mage's Mind,""
10:00am,Cloudy with a Chance of Meatballs,Sardinasaurus/Flint vs. Flint,""
10:30am,Lobster Claus is Coming to Town,""
11:00am,Chuck's Choice,Cool Hand Norm/Sunny Daze,""
11:30am,Show Me the Buddy/No Sleep Till,""
12:00pm,Smarten Up Chuck/Ultimate Chuck,""
12:30pm,Mysticons,The Princess and the Pirate,""
1:00pm,Eternal Starshine of the Mage's Mind,""
1:30pm,The ZhuZhus,Zhu and Improved/The Unfortunate Cookie Crumbles,""
2:00pm,"Now Zhu See Me, Now Zhu Don't/Walk a Mile in Our Zhus",""
2:30pm,Cloudy with a Chance of Meatballs,Sardinasaurus/Flint vs. Flint,""
3:00pm,Lobster Claus is Coming to Town,""
3:30pm,SpongeBob SquarePants,Christmas Who?,""
4:00pm,Goons on the Moon,""
4:30pm,The Loud House,Really Loud Music,""
5:00pm,Lego: Ninjago,True Potential,""
5:30pm,Rise of the Teenage Mutant Ninja Turtles,Al Be Back,""
5:45pm,Stuck on You,""
6:00pm,Henry Danger,Thumb War,""
6:30pm
7:00pm,Big Hero 6 (2014),""
7:30pm
8:00pm
8:30pm
9:00pm,Alpha and Omega 2: A Howl-iday Adventure (2013),""
9:30pm
10:00pm,Star Falls,The Picnic Auction,""
10:30pm,The Mole,""
11:00pm,Just Kidding,S2E28,""
11:30pm,S2E29,""
